"","date","carrier","flight_num","origin","dest","dest_state","sched_dep","dep","sched_arr","arr","cancelled","canc_code","distance","weekday","dep_delay","arr_delay"
"870",2017-11-20,"OO",3139,15412,13930,41,2018-11-12 11:44:00,2018-11-12 11:50:00,2018-11-12 12:37:00,2018-11-12 12:37:00,0,NA,475,"Monday",360,0
"871",2017-10-05,"B6",53,12478,14027,33,2018-11-12 06:29:00,2018-11-12 06:21:00,2018-11-12 09:17:00,2018-11-12 09:03:00,0,NA,1028,"Thursday",-480,-840
"872",2017-12-21,"OO",3124,13930,12278,62,2018-11-12 20:40:00,2018-11-12 20:36:00,2018-11-12 22:45:00,2018-11-12 22:58:00,0,NA,588,"Thursday",-240,780
"873",2017-10-09,"WN",1451,15016,15304,33,2018-11-12 07:50:00,2018-11-12 07:45:00,2018-11-12 11:00:00,2018-11-12 10:59:00,0,NA,869,"Monday",-300,-60
"874",2017-11-21,"AA",1735,11057,12889,85,2018-11-12 11:30:00,2018-11-12 11:25:00,2018-11-12 13:27:00,2018-11-12 12:54:00,0,NA,1916,"Tuesday",-300,-1980
"875",2017-10-15,"OO",4839,15376,12892,91,2018-11-12 07:03:00,2018-11-12 06:56:00,2018-11-12 08:45:00,2018-11-12 08:35:00,0,NA,451,"Sunday",-420,-600
"876",2017-11-15,"DL",2091,11433,10529,11,2018-11-12 08:46:00,2018-11-12 08:37:00,2018-11-12 10:28:00,2018-11-12 10:11:00,0,NA,549,"Wednesday",-540,-1020
"877",2017-12-07,"WN",528,12451,12191,74,2018-11-12 11:35:00,2018-11-12 11:33:00,2018-11-12 13:05:00,2018-11-12 13:05:00,0,NA,816,"Thursday",-120,0
"878",2017-12-25,"UA",1041,12266,12264,38,2018-11-12 07:35:00,2018-11-12 07:38:00,2018-11-12 11:37:00,2018-11-12 11:41:00,0,NA,1190,"Monday",180,240
"879",2017-12-20,"DL",1432,11057,11433,43,2018-11-12 06:00:00,2018-11-12 05:58:00,2018-11-12 07:50:00,2018-11-12 07:41:00,0,NA,500,"Wednesday",-120,-540
"880",2017-12-28,"WN",5486,14107,15304,33,2018-11-12 10:10:00,2018-11-12 10:06:00,2018-11-12 16:05:00,2018-11-12 16:03:00,0,NA,1788,"Thursday",-240,-120
"881",2017-12-03,"OO",5227,11292,13264,92,2018-11-12 11:16:00,2018-11-12 11:19:00,2018-11-12 13:19:00,2018-11-12 13:13:00,0,NA,964,"Sunday",180,-360
"882",2017-11-29,"AA",889,14100,11298,74,2018-11-12 18:15:00,2018-11-12 18:14:00,2018-11-12 21:21:00,2018-11-12 21:02:00,0,NA,1303,"Wednesday",-60,-1140
"883",2017-12-08,"F9",693,11003,11292,82,2018-11-12 18:55:00,2018-11-12 19:04:00,2018-11-12 20:11:00,2018-11-12 20:09:00,0,NA,692,"Friday",540,-120
"884",2017-10-30,"AA",1048,13303,12478,22,2018-11-12 15:29:00,2018-11-12 15:26:00,2018-11-12 18:26:00,2018-11-12 18:03:00,0,NA,1089,"Monday",-180,-1380
"885",2017-12-27,"AA",1329,14843,13930,41,2018-11-12 15:50:00,2018-11-12 15:46:00,2018-11-12 19:19:00,2018-11-12 19:12:00,0,NA,2072,"Wednesday",-240,-420
"886",2017-11-01,"VX",1012,14771,12478,22,2018-11-12 07:00:00,2018-11-12 06:59:00,2018-11-12 15:32:00,2018-11-12 15:17:00,0,NA,2586,"Wednesday",-60,-900
"887",2017-10-05,"UA",1045,12266,10423,74,2018-11-12 17:45:00,2018-11-12 17:44:00,2018-11-12 18:39:00,2018-11-12 18:33:00,0,NA,140,"Thursday",-60,-360
"888",2017-12-11,"OO",5878,11292,10140,86,2018-11-12 07:45:00,2018-11-12 07:40:00,2018-11-12 09:08:00,2018-11-12 08:56:00,0,NA,349,"Monday",-300,-720
"889",2017-11-05,"DL",1269,11433,12892,91,2018-11-12 17:51:00,2018-11-12 18:01:00,2018-11-12 19:55:00,2018-11-12 20:14:00,0,NA,1979,"Sunday",600,1140
"890",2017-10-01,"AA",250,13830,12892,91,2018-11-12 23:00:00,2018-11-12 22:54:00,2018-11-12 07:16:00,2018-11-12 07:18:00,0,NA,2486,"Sunday",-360,120
"891",2017-11-08,"WN",300,10693,11697,33,2018-11-12 06:25:00,2018-11-12 06:25:00,2018-11-12 09:40:00,2018-11-12 09:21:00,0,NA,793,"Wednesday",0,-1140
"892",2017-11-04,"WN",1934,15016,11259,74,2018-11-12 14:15:00,2018-11-12 14:12:00,2018-11-12 15:55:00,2018-11-12 15:53:00,0,NA,546,"Saturday",-180,-120
"893",2017-11-30,"OO",4731,12156,14869,87,2018-11-12 17:54:00,2018-11-12 17:45:00,2018-11-12 19:39:00,2018-11-12 19:03:00,0,NA,402,"Thursday",-540,-2160
"894",2017-12-22,"AS",748,14747,15016,64,2018-11-12 12:25:00,2018-11-12 12:57:00,2018-11-12 18:19:00,2018-11-12 18:47:00,0,NA,1709,"Friday",1920,1680
"895",2017-12-04,"DL",1214,13204,14869,87,2018-11-12 18:20:00,2018-11-12 19:18:00,2018-11-12 21:19:00,2018-11-12 22:10:00,0,NA,1931,"Monday",3480,3060
"896",2017-11-17,"HA",176,12173,13830,2,2018-11-12 18:48:00,2018-11-12 18:44:00,2018-11-12 19:28:00,2018-11-12 19:29:00,0,NA,101,"Friday",-240,60
"897",2017-10-02,"AA",288,13930,12953,22,2018-11-12 20:30:00,2018-11-12 20:25:00,2018-11-12 23:36:00,2018-11-12 23:31:00,0,NA,733,"Monday",-300,-300
"898",2017-10-02,"AA",2208,11298,11042,44,2018-11-12 14:45:00,2018-11-12 14:43:00,2018-11-12 18:21:00,2018-11-12 18:08:00,0,NA,1021,"Monday",-120,-780
"899",2017-11-10,"WN",491,10821,10693,54,2018-11-12 17:10:00,2018-11-12 17:07:00,2018-11-12 18:10:00,2018-11-12 17:55:00,0,NA,587,"Friday",-180,-900
"900",2017-11-17,"DL",2546,14869,14679,91,2018-11-12 17:05:00,2018-11-12 17:20:00,2018-11-12 18:00:00,2018-11-12 18:09:00,0,NA,626,"Friday",900,540
"901",2017-11-09,"EV",5417,11433,14524,38,2018-11-12 10:20:00,2018-11-12 10:17:00,2018-11-12 12:00:00,2018-11-12 11:47:00,0,NA,456,"Thursday",-180,-780
"902",2017-11-05,"AA",251,14771,13303,33,2018-11-12 07:40:00,2018-11-12 07:55:00,2018-11-12 16:06:00,2018-11-12 16:09:00,0,NA,2585,"Sunday",900,180
"903",2017-10-09,"OO",7385,11525,14869,87,2018-11-12 05:50:00,2018-11-12 05:42:00,2018-11-12 07:50:00,2018-11-12 07:40:00,0,NA,200,"Monday",-480,-600
"904",2017-12-17,"UA",1106,14908,12266,74,2018-11-12 09:50:00,2018-11-12 09:42:00,2018-11-12 15:00:00,2018-11-12 14:59:00,0,NA,1346,"Sunday",-480,-60
"905",2017-12-06,"DL",1846,14869,14492,36,2018-11-12 09:43:00,2018-11-12 09:34:00,2018-11-12 15:42:00,2018-11-12 15:14:00,0,NA,1823,"Wednesday",-540,-1680
"906",2017-10-20,"NK",412,13577,12898,23,2018-11-12 12:37:00,2018-11-12 12:21:00,2018-11-12 14:09:00,2018-11-12 13:43:00,0,NA,455,"Friday",-960,-1560
"907",2017-11-07,"UA",678,14492,12264,38,2018-11-12 19:50:00,2018-11-12 19:41:00,2018-11-12 20:53:00,2018-11-12 20:45:00,0,NA,224,"Tuesday",-540,-480
"908",2017-11-15,"DL",1868,10423,10397,34,2018-11-12 10:55:00,2018-11-12 10:52:00,2018-11-12 14:04:00,2018-11-12 13:57:00,0,NA,813,"Wednesday",-180,-420
"909",2017-10-26,"EV",4386,11042,13342,45,2018-11-12 06:45:00,2018-11-12 06:32:00,2018-11-12 07:14:00,2018-11-12 07:03:00,0,NA,328,"Thursday",-780,-660
"910",2017-10-24,"UA",357,12264,14747,93,2018-11-12 12:35:00,2018-11-12 12:32:00,2018-11-12 15:16:00,2018-11-12 14:44:00,0,NA,2306,"Tuesday",-180,-1920
"911",2017-11-18,"UA",1970,11618,10397,34,2018-11-12 14:13:00,2018-11-12 14:10:00,2018-11-12 16:35:00,2018-11-12 16:27:00,0,NA,746,"Saturday",-180,-480
"912",2017-12-18,"DL",2083,14771,11433,43,2018-11-12 13:55:00,2018-11-12 14:23:00,2018-11-12 21:25:00,2018-11-12 21:29:00,0,NA,2079,"Monday",1680,240
"913",2017-11-16,"WN",490,11540,10423,74,2018-11-12 05:15:00,2018-11-12 06:53:00,2018-11-12 07:45:00,2018-11-12 09:14:00,0,NA,528,"Thursday",5880,5340
"914",2017-10-29,"OO",5900,13930,11066,44,2018-11-12 16:30:00,2018-11-12 16:27:00,2018-11-12 18:51:00,2018-11-12 18:42:00,0,NA,296,"Sunday",-180,-540
"915",2017-11-06,"VX",1027,12478,14771,91,2018-11-12 16:35:00,2018-11-12 16:35:00,2018-11-12 20:10:00,2018-11-12 21:56:00,0,NA,2586,"Monday",0,6360
"916",2017-11-23,"NK",561,12889,12892,91,2018-11-12 13:18:00,2018-11-12 13:10:00,2018-11-12 14:32:00,2018-11-12 14:24:00,0,NA,236,"Thursday",-480,-480
"917",2017-11-28,"OO",4749,13891,14869,87,2018-11-12 18:33:00,2018-11-12 18:29:00,2018-11-12 21:24:00,2018-11-12 21:09:00,0,NA,558,"Tuesday",-240,-900
"918",2017-12-20,"B6",1626,12954,14831,91,2018-11-12 11:11:00,2018-11-12 11:01:00,2018-11-12 12:23:00,2018-11-12 12:17:00,0,NA,324,"Wednesday",-600,-360
"919",2017-12-14,"UA",2104,11278,11292,82,2018-11-12 16:09:00,2018-11-12 16:08:00,2018-11-12 18:20:00,2018-11-12 18:07:00,0,NA,1476,"Thursday",-60,-780
"920",2017-10-09,"WN",1351,13871,14107,81,2018-11-12 05:30:00,2018-11-12 05:26:00,2018-11-12 06:20:00,2018-11-12 06:10:00,0,NA,1037,"Monday",-240,-600
"921",2017-10-31,"AA",1927,14492,11057,36,2018-11-12 11:09:00,2018-11-12 11:00:00,2018-11-12 12:15:00,2018-11-12 11:57:00,0,NA,130,"Tuesday",-540,-1080
"922",2017-12-10,"EV",5257,10685,10397,34,2018-11-12 06:00:00,2018-11-12 05:57:00,2018-11-12 09:01:00,2018-11-12 08:32:00,0,NA,533,"Sunday",-180,-1740
"923",2017-12-14,"AA",1599,14908,11298,74,2018-11-12 14:40:00,2018-11-12 14:39:00,2018-11-12 19:37:00,2018-11-12 19:39:00,0,NA,1205,"Thursday",-60,120
"924",2017-12-30,"HA",175,13830,12173,2,2018-11-12 19:56:00,2018-11-12 20:11:00,2018-11-12 20:33:00,2018-11-12 20:48:00,0,NA,100,"Saturday",900,900
"925",2017-10-14,"AA",267,11298,12953,22,2018-11-12 18:30:00,2018-11-12 18:40:00,2018-11-12 22:57:00,2018-11-12 22:50:00,0,NA,1389,"Saturday",600,-420
"926",2017-10-26,"UA",294,14771,11298,74,2018-11-12 10:45:00,2018-11-12 10:40:00,2018-11-12 16:20:00,2018-11-12 16:01:00,0,NA,1464,"Thursday",-300,-1140
"927",2017-11-18,"WN",2543,14771,14679,91,2018-11-12 19:25:00,2018-11-12 19:25:00,2018-11-12 20:55:00,2018-11-12 20:42:00,0,NA,447,"Saturday",0,-780
"928",2017-10-30,"DL",724,14574,10397,34,2018-11-12 07:15:00,2018-11-12 07:14:00,2018-11-12 08:42:00,2018-11-12 08:45:00,0,NA,357,"Monday",-60,180
"929",2017-12-18,"DL",1373,11697,14869,87,2018-11-12 06:50:00,2018-11-12 06:44:00,2018-11-12 10:26:00,2018-11-12 09:57:00,0,NA,2084,"Monday",-360,-1740
"930",2017-12-18,"DL",2245,10397,10423,74,2018-11-12 14:55:00,2018-11-12 15:46:00,2018-11-12 16:23:00,2018-11-12 17:30:00,0,NA,813,"Monday",3060,4020
"931",2017-11-12,"AA",375,13930,12953,22,2018-11-12 17:30:00,2018-11-12 17:24:00,2018-11-12 20:35:00,2018-11-12 20:46:00,0,NA,733,"Sunday",-360,660
"932",2017-12-11,"AA",1748,14100,13204,33,2018-11-12 13:40:00,2018-11-12 13:35:00,2018-11-12 16:14:00,2018-11-12 16:02:00,0,NA,861,"Monday",-300,-720
"933",2017-11-27,"DL",2067,13244,10397,34,2018-11-12 18:50:00,2018-11-12 18:59:00,2018-11-12 21:14:00,2018-11-12 21:12:00,0,NA,332,"Monday",540,-120
"934",2017-11-29,"UA",203,10721,13930,41,2018-11-12 06:20:00,2018-11-12 06:16:00,2018-11-12 08:14:00,2018-11-12 08:12:00,0,NA,867,"Wednesday",-240,-120
"935",2017-11-09,"AA",675,12173,14107,81,2018-11-12 22:00:00,2018-11-12 23:09:00,2018-11-12 07:00:00,2018-11-12 07:44:00,0,NA,2917,"Thursday",4140,2640
"936",2017-11-03,"OO",4734,13487,10408,45,2018-11-12 20:35:00,2018-11-12 21:34:00,2018-11-12 21:45:00,2018-11-12 22:26:00,0,NA,236,"Friday",3540,2460
"937",2017-12-14,"OO",5807,13930,11278,38,2018-11-12 09:00:00,2018-11-12 10:14:00,2018-11-12 11:58:00,2018-11-12 12:49:00,0,NA,612,"Thursday",4440,3060
"938",2017-11-01,"OO",4641,14869,11638,91,2018-11-12 20:05:00,2018-11-12 19:56:00,2018-11-12 20:53:00,2018-11-12 20:19:00,0,NA,501,"Wednesday",-540,-2040
"939",2017-11-19,"DL",988,11433,10721,13,2018-11-12 13:55:00,2018-11-12 13:52:00,2018-11-12 15:49:00,2018-11-12 15:44:00,0,NA,632,"Sunday",-180,-300
"940",2017-12-22,"AA",2026,14107,14100,23,2018-11-12 00:45:00,2018-11-12 00:43:00,2018-11-12 07:02:00,2018-11-12 06:41:00,0,NA,2075,"Friday",-120,-1260
"941",2017-10-20,"WN",21,12191,12206,74,2018-11-12 13:40:00,2018-11-12 13:57:00,2018-11-12 14:40:00,2018-11-12 14:53:00,0,NA,277,"Friday",1020,780
"942",2017-10-11,"UA",1583,12889,11618,21,2018-11-12 22:40:00,2018-11-12 22:36:00,2018-11-12 06:27:00,2018-11-12 05:52:00,0,NA,2227,"Wednesday",-240,-2100
"943",2017-10-01,"DL",2105,10397,12992,71,2018-11-12 16:32:00,2018-11-12 16:57:00,2018-11-12 17:04:00,2018-11-12 17:21:00,0,NA,453,"Sunday",1500,1020
"944",2017-12-19,"EV",5275,10994,12953,22,2018-11-12 17:59:00,2018-11-12 17:52:00,2018-11-12 20:00:00,2018-11-12 19:51:00,0,NA,641,"Tuesday",-420,-540
"945",2017-12-14,"HA",276,12173,13830,2,2018-11-12 19:30:00,2018-11-12 19:26:00,2018-11-12 20:10:00,2018-11-12 20:10:00,0,NA,100,"Thursday",-240,0
"946",2017-11-12,"AA",679,11697,11057,36,2018-11-12 08:05:00,2018-11-12 08:02:00,2018-11-12 10:13:00,2018-11-12 10:20:00,0,NA,631,"Sunday",-180,420
"947",2017-10-18,"WN",4503,10721,11259,74,2018-11-12 18:05:00,2018-11-12 18:07:00,2018-11-12 21:25:00,2018-11-12 21:14:00,0,NA,1554,"Wednesday",120,-660
"948",2017-12-12,"DL",887,13487,13198,64,2018-11-12 19:30:00,2018-11-12 19:28:00,2018-11-12 21:16:00,2018-11-12 20:39:00,0,NA,393,"Tuesday",-120,-2220
"949",2017-10-27,"OO",5502,13930,11977,45,2018-11-12 12:20:00,2018-11-12 12:15:00,2018-11-12 13:30:00,2018-11-12 13:17:00,0,NA,173,"Friday",-300,-780
"950",2017-11-01,"B6",14,12954,12478,22,2018-11-12 21:05:00,2018-11-12 21:00:00,2018-11-12 05:15:00,2018-11-12 05:05:00,0,NA,2465,"Wednesday",-300,-600
"951",2017-10-17,"F9",667,11292,14771,91,2018-11-12 21:47:00,2018-11-12 21:39:00,2018-11-12 23:30:00,2018-11-12 23:15:00,0,NA,967,"Tuesday",-480,-900
"952",2017-11-26,"B6",2116,12451,11278,38,2018-11-12 10:45:00,2018-11-12 10:41:00,2018-11-12 12:29:00,2018-11-12 12:23:00,0,NA,634,"Sunday",-240,-360
"953",2017-12-09,"DL",2307,10397,14685,34,2018-11-12 19:00:00,2018-11-12 20:29:00,2018-11-12 20:03:00,2018-11-12 21:29:00,0,NA,214,"Saturday",5340,5160
"954",2017-10-20,"WN",6565,12889,14683,74,2018-11-12 07:35:00,2018-11-12 07:33:00,2018-11-12 12:10:00,2018-11-12 12:07:00,0,NA,1069,"Friday",-120,-180
"955",2017-11-25,"WN",2371,10423,12889,85,2018-11-12 13:55:00,2018-11-12 13:53:00,2018-11-12 14:55:00,2018-11-12 14:34:00,0,NA,1090,"Saturday",-120,-1260
"956",2017-11-18,"UA",405,12953,11292,82,2018-11-12 11:35:00,2018-11-12 11:30:00,2018-11-12 14:07:00,2018-11-12 13:50:00,0,NA,1620,"Saturday",-300,-1020
"957",2017-11-12,"OO",3179,13930,15370,73,2018-11-12 09:50:00,2018-11-12 09:48:00,2018-11-12 11:54:00,2018-11-12 11:46:00,0,NA,585,"Sunday",-120,-480
"958",2017-10-08,"AA",310,13303,12953,22,2018-11-12 12:25:00,2018-11-12 12:22:00,2018-11-12 15:22:00,2018-11-12 15:30:00,0,NA,1096,"Sunday",-180,480
"959",2017-10-17,"WN",1760,13891,13232,41,2018-11-12 06:30:00,2018-11-12 06:38:00,2018-11-12 12:20:00,2018-11-12 12:34:00,0,NA,1706,"Tuesday",480,840
"960",2017-12-08,"WN",200,13204,13342,45,2018-11-12 11:45:00,2018-11-12 11:55:00,2018-11-12 13:40:00,2018-11-12 13:23:00,0,NA,1066,"Friday",600,-1020
"961",2017-10-25,"AS",518,14747,14908,91,2018-11-12 19:25:00,2018-11-12 20:12:00,2018-11-12 21:57:00,2018-11-12 22:33:00,0,NA,978,"Wednesday",2820,2160
"962",2017-12-06,"WN",153,13198,11292,82,2018-11-12 14:10:00,2018-11-12 14:17:00,2018-11-12 15:00:00,2018-11-12 14:57:00,0,NA,533,"Wednesday",420,-180
"963",2017-12-06,"WN",354,10821,12339,42,2018-11-12 20:05:00,2018-11-12 21:29:00,2018-11-12 22:00:00,2018-11-12 23:15:00,0,NA,516,"Wednesday",5040,4500
"964",2017-10-28,"WN",5136,10821,11433,43,2018-11-12 12:20:00,2018-11-12 12:21:00,2018-11-12 13:55:00,2018-11-12 13:49:00,0,NA,409,"Saturday",60,-360
"965",2017-10-18,"DL",1671,11278,13487,63,2018-11-12 14:45:00,2018-11-12 15:12:00,2018-11-12 16:32:00,2018-11-12 16:36:00,0,NA,931,"Wednesday",1620,240
"966",2017-10-19,"WN",5051,11292,10423,74,2018-11-12 14:55:00,2018-11-12 14:52:00,2018-11-12 18:00:00,2018-11-12 17:52:00,0,NA,775,"Thursday",-180,-480
"967",2017-11-09,"UA",422,11292,10423,74,2018-11-12 09:51:00,2018-11-12 09:51:00,2018-11-12 12:58:00,2018-11-12 12:54:00,0,NA,775,"Thursday",0,-240
"968",2017-12-11,"WN",291,13495,15016,64,2018-11-12 13:15:00,2018-11-12 13:14:00,2018-11-12 15:00:00,2018-11-12 14:53:00,0,NA,604,"Monday",-60,-420
"969",2017-12-19,"AS",401,12889,14747,93,2018-11-12 06:00:00,2018-11-12 05:51:00,2018-11-12 08:44:00,2018-11-12 08:28:00,0,NA,867,"Tuesday",-540,-960
"970",2017-12-31,"NK",815,13930,13495,72,2018-11-12 08:10:00,2018-11-12 08:07:00,2018-11-12 10:34:00,2018-11-12 10:16:00,0,NA,837,"Sunday",-180,-1080
"971",2017-12-11,"VX",1720,14771,11259,74,2018-11-12 17:35:00,2018-11-12 17:27:00,2018-11-12 22:55:00,2018-11-12 23:01:00,0,NA,1476,"Monday",-480,360
"972",2017-12-09,"UA",318,12266,10821,35,2018-11-12 12:06:00,2018-11-12 12:02:00,2018-11-12 16:06:00,2018-11-12 15:44:00,0,NA,1235,"Saturday",-240,-1320
"973",2017-11-19,"AS",101,14747,10299,1,2018-11-12 22:00:00,2018-11-12 22:10:00,2018-11-12 00:46:00,2018-11-12 00:35:00,0,NA,1448,"Sunday",600,-660
"974",2017-10-03,"AA",1663,11057,14307,15,2018-11-12 14:10:00,2018-11-12 14:05:00,2018-11-12 16:02:00,2018-11-12 16:01:00,0,NA,683,"Tuesday",-300,-60
"975",2017-10-10,"UA",424,14771,14747,93,2018-11-12 13:50:00,2018-11-12 13:49:00,2018-11-12 15:59:00,2018-11-12 15:46:00,0,NA,679,"Tuesday",-60,-780
"976",2017-10-25,"OO",3440,14747,14057,92,2018-11-12 05:00:00,2018-11-12 06:03:00,2018-11-12 05:47:00,2018-11-12 07:09:00,0,NA,129,"Wednesday",3780,4920
"977",2017-12-26,"WN",5260,13891,14107,81,2018-11-12 12:40:00,2018-11-12 13:03:00,2018-11-12 14:50:00,2018-11-12 15:07:00,0,NA,325,"Tuesday",1380,1020
"978",2017-11-11,"NK",827,10529,14635,33,2018-11-12 15:55:00,2018-11-12 15:44:00,2018-11-12 19:04:00,2018-11-12 18:36:00,0,NA,1180,"Saturday",-660,-1680
"979",2017-11-25,"WN",2150,11259,14893,91,2018-11-12 13:05:00,2018-11-12 13:01:00,2018-11-12 14:55:00,2018-11-12 14:42:00,0,NA,1442,"Saturday",-240,-780
"980",2017-11-24,"OO",4690,10397,13377,72,2018-11-12 20:16:00,2018-11-12 20:04:00,2018-11-12 20:53:00,2018-11-12 20:31:00,0,NA,448,"Friday",-720,-1320
"981",2017-12-05,"DL",370,10397,12892,91,2018-11-12 15:00:00,2018-11-12 15:11:00,2018-11-12 17:12:00,2018-11-12 17:25:00,0,NA,1947,"Tuesday",660,780
"982",2017-11-10,"UA",331,14747,11292,82,2018-11-12 11:00:00,2018-11-12 10:58:00,2018-11-12 14:38:00,2018-11-12 14:26:00,0,NA,1024,"Friday",-120,-720
"983",2017-12-03,"WN",6789,12191,13232,41,2018-11-12 09:35:00,2018-11-12 09:29:00,2018-11-12 11:55:00,2018-11-12 11:48:00,0,NA,937,"Sunday",-360,-420
"984",2017-12-01,"NK",238,14747,10821,35,2018-11-12 23:45:00,2018-11-12 23:33:00,2018-11-12 07:45:00,2018-11-12 06:58:00,0,NA,2335,"Friday",-720,-2820
"985",2017-12-31,"B6",62,14027,12953,22,2018-11-12 09:50:00,2018-11-12 09:41:00,2018-11-12 12:31:00,2018-11-12 12:05:00,0,NA,1035,"Sunday",-540,-1560
"986",2017-12-14,"OO",7367,10333,11433,43,2018-11-12 13:44:00,2018-11-12 17:03:00,2018-11-12 14:55:00,2018-11-12 18:19:00,0,NA,198,"Thursday",11940,12240
"987",2017-10-30,"B6",407,14747,12954,91,2018-11-12 17:57:00,2018-11-12 17:52:00,2018-11-12 20:30:00,2018-11-12 20:15:00,0,NA,965,"Monday",-300,-900
"988",2017-10-26,"UA",2006,11618,14771,91,2018-11-12 19:30:00,2018-11-12 19:27:00,2018-11-12 22:47:00,2018-11-12 22:47:00,0,NA,2565,"Thursday",-180,0
"989",2017-12-01,"OO",3096,13930,14108,41,2018-11-12 20:15:00,2018-11-12 19:58:00,2018-11-12 21:16:00,2018-11-12 21:04:00,0,NA,130,"Friday",-1020,-720
"990",2017-10-08,"B6",2380,11618,10721,13,2018-11-12 11:22:00,2018-11-12 11:21:00,2018-11-12 12:26:00,2018-11-12 12:34:00,0,NA,200,"Sunday",-60,480
"991",2017-12-27,"DL",2905,11193,14771,91,2018-11-12 09:59:00,2018-11-12 09:59:00,2018-11-12 12:20:00,2018-11-12 12:44:00,0,NA,2036,"Wednesday",0,1440
"992",2017-10-20,"WN",1046,10397,12191,74,2018-11-12 06:30:00,2018-11-12 06:29:00,2018-11-12 07:40:00,2018-11-12 07:47:00,0,NA,696,"Friday",-60,420
"993",2017-12-13,"OO",4492,10434,11433,43,2018-11-12 14:05:00,2018-11-12 14:01:00,2018-11-12 16:05:00,2018-11-12 17:19:00,0,NA,399,"Wednesday",-240,4440
"994",2017-10-08,"WN",5487,11259,10599,51,2018-11-12 10:15:00,2018-11-12 10:12:00,2018-11-12 11:50:00,2018-11-12 11:41:00,0,NA,587,"Sunday",-180,-540
"995",2017-10-31,"NK",855,12892,13796,91,2018-11-12 14:49:00,2018-11-12 17:22:00,2018-11-12 16:07:00,2018-11-12 18:43:00,0,NA,337,"Tuesday",9180,9360
"996",2017-11-09,"B6",1635,14771,12954,91,2018-11-12 17:56:00,2018-11-12 19:17:00,2018-11-12 19:18:00,2018-11-12 20:31:00,0,NA,354,"Thursday",4860,4380
"997",2017-10-20,"DL",1841,13487,11884,93,2018-11-12 19:40:00,2018-11-12 19:35:00,2018-11-12 20:52:00,2018-11-12 20:29:00,0,NA,1175,"Friday",-300,-1380
"998",2017-11-18,"AA",1642,12892,12889,85,2018-11-12 21:26:00,2018-11-12 21:36:00,2018-11-12 22:39:00,2018-11-12 23:14:00,0,NA,236,"Saturday",600,2100
"999",2017-12-24,"AA",2220,11298,14193,33,2018-11-12 14:45:00,2018-11-12 14:44:00,2018-11-12 16:25:00,2018-11-12 16:13:00,0,NA,604,"Sunday",-60,-720
"1000",2017-10-02,"WN",1311,12889,10800,91,2018-11-12 18:20:00,2018-11-12 18:20:00,2018-11-12 19:25:00,2018-11-12 19:20:00,0,NA,223,"Monday",0,-300
